PROLIFIC_PID	Task	similarity_1	similarity_2	similarity_3	similarity_4	similarity_5	similarity_6	similarity_7	similarity_8	similarity_9	similarity_10	similarity_11	similarity_12	similarity_13	similarity_14	similarity_15	similarity_16	similarity_17	similarity_18	similarity_19
6392 691	CFA	0.3995325267314911	0.5819200873374939	0.6537767648696899			0.608138382434845	0.527524471282959	0.66012042760849	0.7289950251579285	0.731646716594696	0.4774579405784607	0.45723196864128113	0.6700852513313293	0.46482640504837036	0.3742784857749939	0.4318648874759674	0.6768535375595093	0.8009523153305054	0.3948633670806885
6392 692	CFA	0.5667039155960083	0.454286128282547	0.5415180325508118	0.5106635093688965	0.3970291018486023	0.49996253848075867	0.6255220174789429	0.3983404338359833	0.5594007968902588	0.3745042681694031	0.3157194256782532	0.7343069911003113	0.498319149017334	0.5387246608734131	0.23105376958847046	0.17734035849571228	0.2070189267396927	0.20395450294017792	0.15625712275505066
6392 693	CFA	0.5018690824508667	0.5411243438720703	0.691952109336853	0.661890983581543	0.6237263083457947	0.6968126893043518	0.5868943929672241	0.7113080620765686	0.8348555564880371	0.3182630240917206	0.4954681396484375	0.6532620191574097	0.7466332912445068	0.5495221018791199	0.6727373003959656	0.577364981174469	0.5513821244239807	0.5214356780052185	0.5901728868484497
6392 694	CFA	0.30511754751205444	0.44135066866874695	0.40750929713249207	0.17287112772464752	0.10045680403709412	0.728449285030365	0.7158639430999756			0.6895913481712341	0.7572446465492249	0.5853995084762573	0.5419434905052185	0.6650331020355225	0.4918819069862366	0.6127511858940125	0.4408492147922516	0.43730857968330383	0.26071450114250183
6392 695	CFA	0.6485772728919983	0.7291549444198608	0.2532286047935486	0.3812302052974701	0.4938521683216095	0.5767297148704529	0.6060022115707397	0.41666558384895325	0.2874239981174469	0.5932216644287109	0.5306772589683533	0.5010151267051697	0.5001158714294434	0.484573632478714	0.4656737744808197	0.40899690985679626	0.2258424311876297	0.351926326751709	0.595023512840271
6392 696	CFA	0.18333837389945984	0.23190413415431976	0.46068793535232544	0.39115312695503235	0.7021284103393555	0.14308850467205048	0.4349416494369507	0.3191157281398773	0.17818252742290497	0.31003350019454956	0.5821375250816345	0.2932170331478119	0.4417782723903656	0.41124844551086426	0.21048443019390106	0.1396860033273697	0.7381013035774231	0.22761152684688568	0.429340124130249
6392 697	CFA	0.22356681525707245	0.5476804971694946	0.476528137922287	0.3770580291748047	0.4800107181072235	0.7909111976623535	0.7203180193901062	0.24959732592105865	0.44995445013046265	0.6914035081863403	0.5422099828720093	0.48409590125083923	0.2636926770210266	0.36167803406715393	0.6005704402923584	0.7361059784889221	0.6291077136993408	0.46319955587387085	0.6650597453117371
6392 698	CFA	0.3167000114917755	0.309454083442688	0.12330292910337448			0.1445154845714569	0.08846833556890488	0.03928259015083313	0.09704943001270294	0.22133396565914154	0.38491538166999817	0.6421679258346558	0.3212548792362213	0.3477291762828827	0.40836820006370544	0.1063077449798584	0.2605423033237457	0.2744808495044708	0.37087658047676086
6392 699	CFA	0.59146648645401	0.6269043684005737	0.6711562275886536	0.598838746547699	0.6328722238540649	0.6046698689460754	0.6006768941879272	0.6257895827293396	0.6447641253471375	0.6689193248748779	0.7035330533981323	0.5903285145759583	0.689619779586792	0.5387106537818909	0.6069586277008057	0.5570367574691772	0.5879981517791748	0.565935492515564	0.703027069568634
6392 700	CFA	0.6185625195503235	0.6528855562210083	0.5383924245834351	0.6851788759231567	0.6023856997489929	0.5620678663253784	0.7930009961128235	0.6104093194007874	0.4339321255683899	0.8205229640007019	0.6766191720962524	0.5663878917694092	0.5058788061141968	0.6093549728393555	0.6292780041694641	0.7425625324249268	0.6686310768127441	0.6412481665611267	0.6140009164810181
6392 701	CFA	0.41361260414123535	0.6543087959289551	0.4917660653591156	0.5884918570518494	0.45149481296539307	0.70559161901474	0.30070891976356506	0.71737140417099	0.5346599221229553	0.5792553424835205	0.7072882652282715	0.6067808270454407	0.6210917830467224	0.6989908814430237	0.6537050604820251	0.7596099376678467	0.790051281452179	0.6372800469398499	0.6386540532112122
6392 702	CFA	0.5486828088760376	0.5775511264801025	0.42109015583992004	0.6558472514152527	0.37042248249053955	0.8071433305740356	0.4608675241470337	0.6407176852226257	0.558822751045227	0.559238076210022	0.6012443900108337	0.4544435739517212	0.40320920944213867	0.052066508680582047	0.08234860748052597	0.6064730882644653	0.48234742879867554	0.5394611358642578	0.5479457974433899
6392 703	CFA	0.46972227096557617	0.6778395175933838	0.6561731696128845	0.6992358565330505	0.772904634475708	0.6524847149848938	0.6208521723747253	0.7437882423400879	0.5060846209526062	0.5360594987869263	0.4932486414909363	0.878666877746582	0.7622019648551941	0.7748856544494629	0.7032873630523682	0.7307059168815613	0.7789870500564575	0.764204740524292	0.6367020010948181
6392 704	CFA	0.6146522760391235	0.6920404434204102	0.5773274898529053	0.1483912169933319				0.4577171206474304			0.5225200653076172	0.5586754083633423	0.5824228525161743	0.5545836687088013	0.580463171005249	0.5220917463302612	0.46797630190849304	0.5806648135185242	0.6891768574714661
6392 705	CFA	0.4246481657028198	0.4964551031589508	0.44354328513145447	0.5558089017868042	0.2883695960044861	0.4954208433628082	0.6092932224273682	0.22396083176136017	0.3496265113353729	0.22243329882621765	0.6173014044761658	0.7140929698944092	0.5481876730918884	0.5864037275314331	0.6340564489364624	0.3863615393638611	0.5498771667480469	0.7263993620872498	0.4679166078567505
6392 706	CFA	0.5042849183082581	0.5026369094848633	0.43519338965415955	0.6203098297119141	0.5629938840866089	0.5565120577812195	0.580410897731781	0.5434020161628723	0.4777078628540039	0.5135760307312012	0.32808858156204224	0.2998332977294922	0.17827455699443817	0.25154608488082886	0.49037647247314453	0.35735610127449036	0.33458375930786133	0.6252209544181824	0.688869833946228
6392 707	CFA	0.4628902077674866	0.4696333706378937	0.5067994594573975	0.7556249499320984	0.6292492747306824	0.5799846649169922	0.6993354558944702	0.6300600171089172	0.6314815282821655	0.6943787932395935	0.5214232206344604	0.2496507614850998	0.315746933221817	0.5918499231338501	0.42729923129081726	0.45046937465667725	0.5571901798248291	0.5290840268135071	0.3859826624393463
6392 708	CFA	0.49979645013809204	0.3529362380504608	0.2373647689819336	0.34351682662963867	0.498647540807724	0.5870510339736938	0.33964627981185913	0.2719005048274994	0.4372291564941406	0.4415499269962311	0.5487415790557861			0.24793830513954163	0.5122624039649963	0.5301806926727295	0.5046722888946533	0.5175033211708069	0.5254936814308167
6392 710	CFA	0.410148948431015	0.48263272643089294	0.5011926293373108	0.3556423485279083	0.2682923674583435	0.19117435812950134	0.6509688496589661	0.612825334072113	0.7238371968269348	0.6363005042076111	0.5897443294525146	0.622714102268219	0.5741469264030457			0.5082969665527344	0.3894183039665222	0.35765108466148376	0.41415131092071533
6392 711	CFA	0.5361779928207397	0.639208972454071	0.6731283068656921	0.7529332637786865	0.6846976280212402	0.7665349841117859	0.6981130242347717	0.7201642990112305	0.7595520615577698	0.7196635603904724	0.8041349053382874	0.7936397194862366	0.8135374188423157	0.6773201823234558	0.7658408880233765	0.7918949723243713	0.818150520324707	0.7301545143127441	0.7044534087181091
6392 712	CFA	0.2208840548992157	0.431020051240921	0.6828581690788269	0.0815477967262268	0.6530137062072754	0.675001323223114	0.5939346551895142	0.7218678593635559	0.6961948275566101	0.610115647315979	0.5665754079818726	0.5672111511230469	0.5253667831420898	0.7417081594467163	0.5444014668464661	0.7848334312438965	0.5546842217445374	0.5522809624671936	0.5802169442176819
6392 713	CFA	0.47747454047203064	0.5038942694664001	0.4994972050189972	0.4223364591598511	0.37493982911109924	0.4559791088104248	0.47356221079826355	0.41046273708343506	0.3376958966255188	0.08901847153902054	0.2939418852329254	0.31152868270874023	0.5146222710609436	0.6475996375083923	0.702786922454834	0.6406474113464355	0.5912772417068481	0.18665650486946106	0.30909618735313416
6392 714	CFA	0.39494943618774414	0.616673469543457	0.5368342399597168	0.36986029148101807	0.5123603343963623	0.4526672065258026	0.16608966886997223	0.23736326396465302	0.228074848651886	0.11817712336778641	0.21969811618328094	0.3016185164451599	0.387493371963501	0.3359425961971283	0.6026966571807861	0.0014215153641998768	0.16848063468933105	0.677727997303009	0.6855913400650024
6392 715	CFA	0.488252192735672	0.5659906268119812	0.5724477767944336	0.6045259237289429	0.4298757016658783	0.6247665286064148	0.6431925892829895	0.41384434700012207	0.3982064127922058	0.4754674434661865	0.4733259975910187	0.6684583425521851	0.46417197585105896	0.5387398600578308	0.43236738443374634	0.47113561630249023	0.6910832524299622	0.4216451942920685	0.2816716730594635
6392 716	CFA	0.6628996729850769	0.6496937274932861	0.6427790522575378	0.6904857754707336	0.6460571885108948	0.5605331659317017	0.7003175616264343	0.7212515473365784	0.5508679747581482	0.7487173676490784	0.9038523435592651	0.5588784217834473	0.5872882008552551	0.5504805445671082	0.6194824576377869	0.5520343780517578	0.4755820333957672	0.4699970781803131	0.38314345479011536
6392 717	CFA	0.3609080910682678	0.786456286907196	0.3912096619606018	0.4109123647212982	0.46848195791244507	0.31713783740997314	0.25097933411598206	0.6134920716285706	0.3873012065887451	0.282867431640625	0.6188483834266663	0.3399159014225006	0.23228353261947632	0.5198211669921875	0.5617839694023132			0.3883052170276642	0.5895846486091614
6392 718	CFA			0.7200603485107422	0.7315271496772766	0.704535186290741	0.6731871962547302	0.7022079229354858	0.7296010255813599	0.7274454236030579	0.6657283902168274	0.545742392539978	0.7110134363174438	0.556003987789154	0.6654688715934753					0.5781309604644775
6392 719	CFA	0.7417479753494263	0.6311547160148621	0.6185011267662048	0.8240807056427002	0.8305359482765198	0.8531849384307861	0.8468296527862549	0.7254318594932556	0.799323320388794	0.6784628629684448	0.8223024010658264	0.7966102361679077	0.8321252465248108	0.8435925841331482	0.6666615009307861	0.7300214767456055	0.7928865551948547	0.6762332916259766	0.5913241505622864
6392 720	CFA	0.3754877746105194	0.5072062015533447	0.3867959976196289	0.5456293821334839	0.5798296332359314	0.6234356760978699	0.32177314162254333	0.5287728905677795	0.41521263122558594	0.5248433947563171	0.5412396192550659	0.5832539796829224	0.3384820222854614	0.35447993874549866	0.7306162714958191	0.7460688352584839	0.6911411285400391	0.5372858643531799	
6392 721	CFA	0.6250159740447998	0.7183746099472046	0.6267346739768982	0.7024999260902405	0.628353476524353	0.6300240159034729	0.580292820930481	0.53780597448349	0.37852048873901367	0.36146897077560425	0.6023507118225098	0.6171719431877136			0.6974266767501831	0.6990476846694946	0.6641241908073425	0.624612033367157	0.3328598439693451
6392 722	CFA	0.11734842509031296	0.4631720781326294	0.4409383535385132	0.25856783986091614	0.49308541417121887	0.5504221320152283	0.5306549072265625	0.578239381313324	0.4811483323574066	0.6855913400650024	0.6496549248695374	0.477973997592926	0.3314891457557678	0.5549359917640686	0.4894656538963318	0.4868758022785187	0.44659295678138733	0.47097769379615784	0.5337374210357666
6392 724	CFA	0.561182975769043	0.6928147077560425	0.5798819065093994	0.7471122145652771	0.846987783908844	0.8387560844421387	0.7184392213821411	0.6422793865203857	0.7173441052436829	0.6527246236801147	0.5346081852912903	0.7150861024856567	0.5730708837509155	0.6704984307289124			0.6550998687744141	0.6561676859855652	0.6281248331069946
6392 725	CFA	0.1500272899866104	0.5678630471229553	0.5834474563598633	0.5316954851150513	0.7661097049713135	0.7170597314834595	0.7649642825126648	0.7074956297874451	0.8504278659820557	0.552198052406311	0.5543021559715271	0.4697939455509186	0.3522326946258545	0.48978719115257263	0.40847498178482056	0.6563934683799744	0.7462404370307922	0.7265132665634155	0.4893939793109894
6392 726	CFA	0.6026836633682251	0.6540709733963013	0.7127434015274048	0.6314808130264282	0.6396628022193909	0.5207707285881042	0.6140900254249573	0.7283098697662354	0.6699696779251099	0.7916069030761719	0.7141167521476746	0.6593071222305298	0.6863569021224976	0.5798361897468567	0.576642632484436	0.5034565925598145	0.7420455813407898	0.6117115020751953	0.7472019195556641
6392 727	CFA	0.6179036498069763	0.6712517738342285	0.7093731164932251	0.6117064952850342	0.5632333159446716	0.6816873550415039	0.4905523359775543	0.5878958106040955	0.5674838423728943	0.4248591959476471	0.5241551399230957	0.6402261853218079	0.722383439540863	0.8003232479095459	0.6537767648696899	0.5934686064720154	0.6976571679115295	0.7799012064933777	0.6213418245315552
6392 728	CFA	0.5858095288276672	0.40076613426208496	0.4391702115535736			0.18551461398601532	0.7387499809265137	0.6939867734909058	0.6008003354072571	0.6215051412582397	0.5976864099502563	0.49051806330680847			0.5838413238525391	0.6014900803565979	0.2602023482322693	0.3768736720085144	0.3934260308742523
6392 729	CFA	0.5895846486091614	0.7068588137626648	0.6462422013282776	0.6184210777282715	0.7030924558639526	0.6707105040550232	0.7257132530212402	0.7021297216415405	0.6806911826133728	0.6941879391670227	0.7155977487564087	0.6542983055114746	0.7098490595817566	0.6862708330154419	0.528338611125946			0.6681073904037476	0.6127997636795044
6392 730	CFA			0.5935319066047668	0.23988597095012665	0.5300498604774475	0.2772606313228607	0.5671386122703552	0.48497188091278076	0.3751882314682007	0.49297603964805603	0.4860664904117584	0.38372156023979187	0.6862228512763977	0.5369550585746765	0.8740189671516418	0.5271736979484558	0.6826750636100769	0.6076343059539795	0.515643835067749
6392 731	CFA	0.6698718667030334	0.52055424451828	0.504744827747345	0.6283644437789917	0.5704444050788879	0.5122554302215576	0.5768579244613647	0.38800761103630066	0.4383449852466583	0.6976522207260132			0.12884074449539185	0.6391596794128418	0.5805098414421082	0.6684218645095825	0.3735143840312958	0.37893858551979065	0.6505414843559265
6392 732	CFA	0.4625951647758484	0.5422970056533813	0.3919995129108429			0.5583887696266174	0.45467549562454224			0.5196380615234375	0.5910557508468628	0.4052487313747406	0.4831294119358063	0.6980589628219604	0.6101884841918945	0.5519943237304688	0.4244184195995331	0.4518250823020935	0.5424526333808899
6392 733	CFA	0.6695470809936523	0.5416910648345947	0.12383139878511429	0.08148182183504105	0.5290646553039551	0.36422207951545715	0.24064266681671143	0.6656224131584167	0.586607813835144	0.6038075089454651	0.46241575479507446	0.7549500465393066	0.5903403759002686	0.6276264786720276	0.3947827219963074	0.546215832233429	0.6277050971984863	0.79725581407547	0.5900897979736328
6392 734	CFA	0.42084771394729614	0.5268077254295349	0.5479462742805481	0.48618650436401367	0.26091623306274414	0.25409436225891113			0.3163992464542389	0.48134925961494446	0.4331831634044647	0.49009576439857483	0.457629531621933	0.4399093687534332	0.6818115711212158	0.7706574201583862	0.6332516670227051	0.5283130407333374	0.38943353295326233
6392 735	CFA	0.4964551031589508	0.481216698884964	0.6410126686096191	0.7103176116943359	0.1813325136899948	0.14699390530586243	0.527273416519165	0.5699987411499023	0.48288652300834656	0.5617989301681519	0.41675934195518494	0.32643255591392517	0.4077076315879822	0.5702292323112488	0.49830082058906555	0.48536649346351624	0.33465322852134705	0.3401907682418823	0.6327857375144958
6392 736	CFA	0.5157896280288696	0.5441274046897888	0.4746713638305664	0.4249033033847809	0.5615201592445374	0.6206645369529724	0.25280338525772095	0.15504686534404755	0.6137517094612122	0.677727997303009	0.552834689617157	0.5265082716941833	0.5174612402915955	0.4894656538963318	0.4380933344364166	0.47097769379615784	0.5435448288917542	0.44058364629745483	0.49240803718566895
6392 737	CFA	0.6781080961227417	0.26511409878730774	0.16608239710330963	0.5656427145004272	0.6133508086204529	0.7030807733535767	0.625009298324585	0.7105891108512878	0.6006573438644409	0.6789754629135132	0.5359523892402649	0.7193405628204346	0.6168844699859619	0.62673020362854	0.507781982421875	0.5354636311531067	0.6637389659881592	0.6962718963623047	0.5106135606765747
6392 738	CFA	0.6931772232055664	0.7530145049095154	0.6998441219329834	0.7130312919616699	0.7116075754165649	0.7723082900047302	0.5823183655738831	0.6366572976112366	0.5951668620109558	0.63936448097229	0.6935188174247742	0.6083016991615295	0.6843069791793823	0.6670346260070801	0.6819093823432922	0.7009472846984863	0.5663126111030579	0.7185296416282654	0.6752421259880066
6392 739	CFA	0.5134484171867371	0.35013827681541443	0.3151494264602661	0.5639547109603882	0.6164748668670654	0.6360740065574646	0.654576301574707	0.6917509436607361	0.5114572644233704	0.6727616786956787	0.514265775680542	0.3336908221244812	0.3201127052307129	0.6209653615951538	0.6714529395103455	0.5979779958724976	0.7533472180366516	0.7036677598953247	0.7243030071258545
6392 740	CFA	0.28454136848449707	0.5062759518623352	0.3737092614173889	0.34240254759788513	0.5585657358169556	0.622082531452179	0.4678485691547394	0.4453352093696594	0.40410080552101135	0.08765506744384766	0.01610465534031391	0.4398621916770935	0.5974697470664978	0.4298498034477234	0.43797191977500916	0.6449466943740845	0.5026400089263916	0.44707560539245605	0.3933172821998596
6392 741	CFA		0.7110134363174438	0.556003987789154	0.6654688715934753			0.5781309604644775	0.6191099286079407	0.6468658447265625	0.61514812707901	0.6734409332275391	0.5916045904159546	0.6106540560722351			0.7296010255813599	0.6821736097335815	0.7731772065162659	0.8151543736457825
6392 742	CFA	0.13135384023189545	0.2733563482761383	0.6509688496589661	0.6037951707839966	0.7238371968269348	0.6765063405036926	0.48830002546310425	0.5187564492225647	0.622714102268219	0.5950003266334534	0.5522935390472412			0.5219079852104187	0.41415131092071533	0.38293519616127014	0.6047323346138	0.3894183039665222	0.32972338795661926
6392 743	CFA	0.5506350994110107	0.5909509062767029	0.501808762550354	0.673356831073761	0.613741397857666	0.5456933975219727	0.5156667828559875	0.45482924580574036	0.5304476022720337	0.5593701004981995	0.5999255776405334	0.655979573726654	0.5701456665992737	0.6421737670898438	0.6545587182044983	0.6153114438056946	0.6513774991035461	0.6605791449546814	0.6726405024528503
6392 744	CFA	0.5250793695449829	0.4121982455253601	0.6682984828948975	0.7458425760269165	0.6033670902252197	0.6164131760597229	0.6252562403678894	0.7918949723243713	0.7745959162712097	0.7234891057014465	0.7977323532104492	0.7111559510231018	0.6930340528488159	0.7312636971473694	0.7408496141433716	0.7916069030761719	0.7627816200256348	0.6759452819824219	0.6819010376930237
6392 745	CFA	0.1289009153842926	0.08832233399152756	0.26586470007896423	0.3809162974357605	0.6668422222137451	0.27165117859840393	0.30380961298942566	0.34593379497528076	0.49439048767089844	0.6365705728530884	0.37118208408355713	0.1891937404870987	0.14081326127052307	0.43579208850860596	0.6122357845306396	0.5565181970596313	0.2089061737060547	0.284307062625885	0.23790162801742554
6392 746	CFA	0.18121136724948883	0.6050048470497131	0.5714408159255981	0.6389129757881165	0.6781880855560303	0.5809593796730042	0.5704657435417175	0.0567665621638298	0.12859869003295898	0.5585142970085144	0.719109058380127	0.6733353734016418	0.5043321251869202	0.5856240391731262	0.5509085655212402	0.47502076625823975	0.08839378505945206	0.04054878279566765	0.5451010465621948
6392 747	CFA	0.22379770874977112	0.37140700221061707	0.44066616892814636	0.4902591407299042	0.32068032026290894	0.5575404763221741	0.616425096988678	0.6526870131492615	0.6901596188545227	0.4570128619670868	0.392238050699234	0.5498817563056946	0.6855130791664124	0.4999009370803833			0.3253327012062073	0.7856348752975464	0.6853078603744507
6392 748	CFA	0.12859869003295898	0.5979564189910889			0.6428928375244141	0.5295894742012024	0.6446669697761536	0.812317430973053	0.7029872536659241	0.6756262183189392	0.6435002088546753	0.7167930603027344	0.6437198519706726	0.6371352076530457	0.6571862101554871	0.7509473562240601	0.650954008102417	0.686897873878479	0.559354305267334
6392 750	CFA	0.6427493095397949	0.6538074016571045	0.16121694445610046	0.19708585739135742	0.7372885942459106	0.7518365979194641	0.7521746754646301	0.7129335999488831	0.7372729182243347	0.7292932271957397	0.7003158330917358	0.7268950939178467	0.46510568261146545	0.5727669596672058	0.7227992415428162	0.7064436674118042	0.7147979736328125	0.7536087036132812	0.7019649147987366
6392 751	CFA	0.5085501670837402	0.5673812031745911	0.4884280264377594	0.4671381413936615	0.49866271018981934	0.5280027389526367	0.6798306703567505	0.5966302752494812	0.5628532767295837	0.4462604224681854	0.6310560703277588	0.5562117099761963			0.598127007484436	0.5171620845794678	0.5012763738632202	0.5343892574310303	0.5250610113143921
6392 752	CFA	0.23201073706150055	0.6527904868125916	0.5824469923973083	0.579666018486023	0.6763073205947876	0.47897544503211975	0.6870627999305725	0.5948780179023743	0.5436424612998962	0.20270007848739624	0.5471369624137878	0.6636941432952881	0.8013299107551575	0.7643749117851257	0.6564217209815979	0.8650362491607666	0.6192142963409424	0.6819093823432922	0.7009472846984863
6392 753	CFA	0.4945404827594757	0.5320499539375305	0.6613885164260864	0.7400884628295898	0.6067301630973816	0.5067827701568604	0.744329035282135	0.7748856544494629	0.49555855989456177	0.44427111744880676	0.7799631357192993	0.7213853597640991	0.8201263546943665	0.8282865285873413	0.6678115725517273	0.6402345299720764	0.5989193320274353	0.6119053363800049	0.7240560054779053
6392 754	CFA	0.1588543951511383	0.6766725778579712	0.7317602634429932	0.628754734992981	0.47661125659942627	0.43460774421691895	0.41242659091949463	0.5477532744407654	0.7291304469108582	0.5996474623680115	0.4866349399089813	0.295291930437088	0.3752041459083557	0.6167966723442078	0.42833319306373596	0.7786270380020142	0.528084397315979	0.48913055658340454	0.5446807146072388
6392 755	CFA	0.6424841284751892	0.7044534087181091	0.7301545143127441	0.818150520324707	0.7105268836021423	0.6169496774673462	0.7658408880233765	0.6951830983161926	0.6841623783111572	0.7344434261322021	0.6059897541999817	0.6172547340393066	0.5826480984687805	0.6261135935783386	0.49670568108558655	0.5924776792526245	0.8798918724060059	0.7977323532104492	0.7111559510231018
6392 756	CFA	0.4203523099422455	0.4902505874633789	0.6522849202156067	0.46861180663108826	0.6541281342506409	0.4540160298347473	0.623966634273529	0.1699315309524536	0.1446865350008011	0.666454017162323	0.5493443012237549	0.608570396900177	0.6047800779342651	0.6173001527786255	0.579736590385437	0.5878208875656128	0.5620286464691162	0.5751731395721436	0.624431848526001
6392 758	CFA	0.5525209307670593	0.6557426452636719	0.6379495859146118	0.6025252342224121	0.5004042387008667	0.5286274552345276	0.5923866629600525	0.5147439241409302	0.5473277568817139	0.6803469061851501	0.638450026512146	0.6837669610977173	0.6251187920570374	0.7343372106552124	0.8616064786911011	0.753769040107727	0.7383604645729065	0.6932938694953918	0.8463340401649475
6392 759	CFA	0.7221647500991821	0.6252301931381226	0.5743587613105774	0.7461526393890381	0.7136074900627136	0.5430995225906372	0.6980174779891968	0.7249780893325806	0.7652954459190369	0.6263036131858826	0.7174385190010071	0.4398696720600128	0.4699476659297943	0.6099058389663696	0.6738173365592957	0.5573307275772095	0.6214209794998169	0.6803005933761597	0.5730624198913574
6392 760	CFA	0.6513295769691467	0.6984461545944214	0.7136257886886597	0.7162171006202698	0.7274152040481567	0.72291499376297	0.7497235536575317	0.7387229204177856	0.7639334797859192	0.7444385290145874	0.2013522833585739	0.20457172393798828	0.7518365979194641	0.7468248605728149	0.7328222393989563	0.705804705619812	0.718935489654541	0.7455621361732483	0.7184763550758362
6392 762	CFA	0.16739873588085175	0.2034783810377121	0.14729014039039612	0.43611982464790344	0.12284040451049805	0.37389057874679565	0.22548267245292664	0.16245175898075104	0.24314087629318237	0.41539114713668823	0.43335404992103577	0.44124454259872437	0.15705721080303192	0.11450941860675812	0.27122780680656433	0.5574645400047302	0.7661418318748474	0.6156414151191711	0.43670347332954407
6392 763	CFA	0.6399446129798889	0.7267956733703613	0.6242755055427551	0.6747651696205139	0.6494567394256592	0.6196517944335938	0.6128254532814026	0.7470093369483948	0.6423041224479675	0.7483130693435669	0.7379629611968994	0.8435925841331482	0.768320620059967	0.7330377101898193	0.7632638216018677	0.6806606650352478	0.8390461206436157	0.7620671987533569	0.8542661666870117
6392 764	CFA	0.41369420289993286	0.4615417718887329				0.11970027536153793	0.380614697933197	0.580665647983551	0.6360548734664917	0.6017002463340759	0.732551097869873	0.6593055129051208	0.22913984954357147	0.2191426157951355	0.8003232479095459	0.44627276062965393	0.427372008562088		
6392 765	CFA	0.6444426774978638	0.644888699054718	0.6323801279067993	0.589238703250885	0.7071131467819214	0.7237971425056458	0.7016158699989319	0.5854154229164124	0.033172737807035446	0.027807945385575294	0.48720207810401917	0.7027071714401245	0.6638453006744385	0.7355989813804626	0.8326429724693298	0.790717363357544	0.8324611186981201	0.7138919234275818	0.5448525547981262
6392 766	CFA	0.7059201002120972	0.6547186374664307	0.5075029730796814	0.5942721962928772	0.7346155047416687	0.6850780844688416	0.654220700263977			0.5246387720108032	0.5998510718345642	0.288221538066864	0.2191392183303833	0.09719527512788773	0.6068971157073975	0.7633697390556335	0.4701237678527832	0.4266244173049927	0.618189811706543
6392 767	CFA	0.5240828990936279	0.5965599417686462	0.4650140702724457	0.36762991547584534	0.3804781436920166	0.6307621598243713	0.6043875217437744	0.6261191368103027	0.433983713388443	0.47226884961128235	0.6088460087776184	0.5576334595680237	0.5528010725975037	0.5719177722930908	0.634515106678009	0.5166399478912354	0.4661988317966461	0.5611951351165771	0.7982878684997559
6392 768	CFA	0.21524325013160706	0.42175525426864624	0.3818502724170685	0.407768189907074	0.4119966924190521	0.5463376641273499	0.36728307604789734	0.3098568916320801	0.33311474323272705	0.20007620751857758	0.14866536855697632	0.29538583755493164	0.6480145454406738	0.1058332771062851	0.09972212463617325	0.20036226511001587	0.1405603289604187	0.5663700699806213	0.3122808635234833
6392 769	CFA	0.26204973459243774	0.36180204153060913	0.6043523550033569	0.5635372400283813	0.4500959813594818	0.436217725276947	0.312811017036438	0.43534722924232483	0.24731779098510742	0.4521620571613312	0.2760232388973236	0.2215932309627533	0.4323956370353699	0.45048877596855164	0.2686998248100281	0.5090392231941223	0.26912418007850647	0.4922112822532654	0.22315625846385956
6392 770	CFA	0.6004497408866882	0.5313587784767151	0.7362047433853149	0.5831429362297058	0.5538926124572754	0.6592815518379211	0.557799756526947	0.6949098110198975	0.6888246536254883	0.554078996181488	0.5058430433273315	0.5738697648048401	0.4835280776023865	0.7158300876617432	0.7603766918182373	0.8013299107551575	0.7036399841308594	0.6553210616111755	0.8738614916801453
6392 772	CFA	0.5413076877593994	0.581760048866272	0.7139157056808472	0.5141710042953491			0.8476202487945557	0.852210521697998	0.5597789883613586	0.7067051529884338	0.5711159110069275	0.6734257340431213	0.7823387980461121	0.6269277334213257	0.6896206140518188	0.6773097515106201	0.6056050658226013	0.6559223532676697	0.44953736662864685
6392 773	CFA	0.5720940232276917	0.680456280708313	0.6513137221336365	0.7312569618225098	0.6442442536354065	0.7159765958786011	0.7824094295501709	0.7362700700759888	0.6604888439178467	0.6505741477012634	0.7002276182174683	0.6640310287475586	0.6757872104644775	0.7295841574668884	0.6347082257270813	0.631500780582428	0.5612409710884094	0.5824823379516602	0.5118923783302307
6392 774	CFA	0.605940043926239	0.5461034178733826	0.6636538505554199	0.6984575986862183	0.6162240505218506	0.7312569618225098	0.7464901208877563	0.6482363343238831	0.6505741477012634	0.6953455805778503	0.7362700700759888	0.666566014289856	0.6265556812286377	0.7069188356399536	0.7295841574668884	0.640313446521759	0.631500780582428	0.5612409710884094	0.5824823379516602
6392 776	CFA	0.3775774836540222	0.6736667156219482	0.6910749077796936	0.2969585061073303	0.28999730944633484	0.485563188791275	0.7038629055023193	0.5590483546257019	0.5328454375267029	0.7328059673309326	0.32017356157302856	0.4723804295063019	0.6045266389846802	0.3542894721031189	0.38848158717155457	0.37906062602996826	0.2541942894458771	0.3087993860244751	0.8604010343551636
6392 777	CFA	0.5769380927085876	0.522884726524353	0.4468095004558563	0.4736747145652771	0.5033777952194214	0.4640396237373352	0.43183672428131104	0.6491327881813049	0.6142886877059937	0.6472455859184265	0.546456515789032	0.6036557555198669	0.5222381949424744	0.6645189523696899	0.5886785984039307	0.609336256980896	0.6413744688034058	0.5815607905387878	0.5713689923286438
6392 778	CFA	0.3116329312324524	0.5310423374176025	0.6016024947166443	0.6107271313667297	0.6452812552452087	0.6418723464012146	0.5711687803268433	0.5862051844596863	0.6597643494606018	0.6681079268455505	0.6654103398323059	0.6474337577819824	0.792717456817627	0.6503978371620178	0.6024886965751648	0.6699652075767517	0.7269768118858337	0.783827006816864	0.6362952589988708
